seed,equation,n_nodes,depth,train_mae,train_r,train_p,equation_readable
3,"sub(add(add(inv(add(neg(X2), X1)), abs(add(inv(add(neg(X2), X1)), mul(-7.534, X1)))), add(abs(abs(abs(abs(abs(add(add(X1, X1), sub(sub(sub(abs(X6), mul(-7.534, X1)), inv(X2)), inv(X2)))))))), mul(mul(inv(mul(X7, X3)), mul(add(X4, -5.093), sqrt(X5))), neg(abs(abs(abs(add(add(inv(inv(sub(abs(inv(inv(sub(abs(abs(add(add(add(add(inv(inv(sub(abs(abs(add(add(inv(inv(sub(abs(abs(add(div(mul(inv(inv(mul(mul(neg(X2), mul(neg(X2), add(sub(mul(add(abs(abs(add(sub(abs(X6), inv(X2)), inv(X2)))), inv(X4)), X1), sub(X4, X2)), X1))), neg(neg(X4))))), X2), abs(X1)), add(abs(abs(sub(abs(abs(add(mul(inv(inv(sub(neg(inv(X4)), inv(X2)))), add(sub(mul(X6, X1), sub(X4, X2)), X1)), add(mul(-7.534, X1), neg(X2))))), add(inv(add(neg(X2), X1)), abs(add(inv(add(neg(X2), X1)), mul(-7.534, X1))))))), div(X0, X1))))), inv(X2)))), abs(X1)), inv(sub(neg(inv(X4)), add(inv(X2), X1)))))), inv(X2)))), inv(X2)), add(sub(sub(abs(X6), mul(-7.534, X1)), neg(X0)), div(X0, X5))), abs(X1)), inv(X2)))), X1)))), inv(X2)))), abs(X1)), add(sub(sub(X2, add(inv(add(neg(X5), X1)), add(inv(add(neg(X2), X1)), neg(inv(X4))))), add(sub(mul(add(abs(inv(inv(mul(mul(neg(X2), mul(neg(X2), add(sub(mul(add(abs(abs(add(abs(X6), inv(X2)))), inv(X4)), X1), sub(X4, X2)), X1))), neg(neg(X4)))))), inv(X4)), X1), sub(X4, X2)), X1)), sub(neg(inv(X2)), neg(abs(abs(abs(abs(add(add(inv(inv(mul(mul(neg(X2), mul(inv(inv(add(inv(add(neg(X2), X1)), abs(sqrt(add(inv(add(neg(X5), X1)), add(inv(add(neg(X2), X1)), neg(inv(X4))))))))), add(sub(mul(add(abs(abs(add(sub(sub(sub(abs(X6), mul(-7.534, X1)), inv(X2)), inv(X2)), inv(X2)))), inv(X4)), X1), sub(X4, X2)), sub(inv(X2), inv(X2))))), neg(neg(X4))))), add(sub(mul(X6, X1), sub(X4, X2)), X1)), add(abs(abs(sub(sub(mul(add(abs(add(div(inv(inv(add(inv(add(neg(X2), X1)), inv(inv(add(inv(add(neg(X2), X1)), abs(sqrt(add(inv(add(neg(X5), X1)), add(inv(add(neg(X2), X1)), neg(inv(X4)))))))))))), abs(X1)), add(abs(abs(sub(abs(abs(add(mul(inv(inv(sub(neg(inv(X4)), inv(X2)))), add(sub(mul(X6, X1), sub(X4, X2)), X1)), add(mul(-7.534, X1), inv(X4))))), inv(X2)))), div(X0, X1)))), inv(X4)), X1), sub(X4, X2)), inv(X2)))), inv(X4)))))))))))))))))), inv(X4))",452,52,3.548,0.925,0.0,"sub(add(add(inv(add(neg(rom_roll_ratio_stepforward_walk), stride_timing_cv_walking)), abs(add(inv(add(neg(rom_roll_ratio_stepforward_walk), stride_timing_cv_walking)), mul(-7.534, stride_timing_cv_walking)))), add(abs(abs(abs(abs(abs(add(add(stride_timing_cv_walking, stride_timing_cv_walking), sub(sub(sub(abs(rom_pitch_stepforward), mul(-7.534, stride_timing_cv_walking)), inv(rom_roll_ratio_stepforward_walk)), inv(rom_roll_ratio_stepforward_walk)))))))), mul(mul(inv(mul(vaf_stepforward, peak_roll_walking)), mul(add(rom_pitch_walkingincline, -5.093), sqrt(stride_timing_cv_walkingincline))), neg(abs(abs(abs(add(add(inv(inv(sub(abs(inv(inv(sub(abs(abs(add(add(add(add(inv(inv(sub(abs(abs(add(add(inv(inv(sub(abs(abs(add(div(mul(inv(inv(mul(mul(neg(rom_roll_ratio_stepforward_walk), mul(neg(rom_roll_ratio_stepforward_walk), add(sub(mul(add(abs(abs(add(sub(abs(rom_pitch_stepforward), inv(rom_roll_ratio_stepforward_walk)), inv(rom_roll_ratio_stepforward_walk)))), inv(rom_pitch_walkingincline)), stride_timing_cv_walking), sub(rom_pitch_walkingincline, rom_roll_ratio_stepforward_walk)), stride_timing_cv_walking))), neg(neg(rom_pitch_walkingincline))))), rom_roll_ratio_stepforward_walk), abs(stride_timing_cv_walking)), add(abs(abs(sub(abs(abs(add(mul(inv(inv(sub(neg(inv(rom_pitch_walkingincline)), inv(rom_roll_ratio_stepforward_walk)))), add(sub(mul(rom_pitch_stepforward, stride_timing_cv_walking), sub(rom_pitch_walkingincline, rom_roll_ratio_stepforward_walk)), stride_timing_cv_walking)), add(mul(-7.534, stride_timing_cv_walking), neg(rom_roll_ratio_stepforward_walk))))), add(inv(add(neg(rom_roll_ratio_stepforward_walk), stride_timing_cv_walking)), abs(add(inv(add(neg(rom_roll_ratio_stepforward_walk), stride_timing_cv_walking)), mul(-7.534, stride_timing_cv_walking))))))), div(peak_roll_walkingincline, stride_timing_cv_walking))))), inv(rom_roll_ratio_stepforward_walk)))), abs(stride_timing_cv_walking)), inv(sub(neg(inv(rom_pitch_walkingincline)), add(inv(rom_roll_ratio_stepforward_walk), stride_timing_cv_walking)))))), inv(rom_roll_ratio_stepforward_walk)))), inv(rom_roll_ratio_stepforward_walk)), add(sub(sub(abs(rom_pitch_stepforward), mul(-7.534, stride_timing_cv_walking)), neg(peak_roll_walkingincline)), div(peak_roll_walkingincline, stride_timing_cv_walkingincline))), abs(stride_timing_cv_walking)), inv(rom_roll_ratio_stepforward_walk)))), stride_timing_cv_walking)))), inv(rom_roll_ratio_stepforward_walk)))), abs(stride_timing_cv_walking)), add(sub(sub(rom_roll_ratio_stepforward_walk, add(inv(add(neg(stride_timing_cv_walkingincline), stride_timing_cv_walking)), add(inv(add(neg(rom_roll_ratio_stepforward_walk), stride_timing_cv_walking)), neg(inv(rom_pitch_walkingincline))))), add(sub(mul(add(abs(inv(inv(mul(mul(neg(rom_roll_ratio_stepforward_walk), mul(neg(rom_roll_ratio_stepforward_walk), add(sub(mul(add(abs(abs(add(abs(rom_pitch_stepforward), inv(rom_roll_ratio_stepforward_walk)))), inv(rom_pitch_walkingincline)), stride_timing_cv_walking), sub(rom_pitch_walkingincline, rom_roll_ratio_stepforward_walk)), stride_timing_cv_walking))), neg(neg(rom_pitch_walkingincline)))))), inv(rom_pitch_walkingincline)), stride_timing_cv_walking), sub(rom_pitch_walkingincline, rom_roll_ratio_stepforward_walk)), stride_timing_cv_walking)), sub(neg(inv(rom_roll_ratio_stepforward_walk)), neg(abs(abs(abs(abs(add(add(inv(inv(mul(mul(neg(rom_roll_ratio_stepforward_walk), mul(inv(inv(add(inv(add(neg(rom_roll_ratio_stepforward_walk), stride_timing_cv_walking)), abs(sqrt(add(inv(add(neg(stride_timing_cv_walkingincline), stride_timing_cv_walking)), add(inv(add(neg(rom_roll_ratio_stepforward_walk), stride_timing_cv_walking)), neg(inv(rom_pitch_walkingincline))))))))), add(sub(mul(add(abs(abs(add(sub(sub(sub(abs(rom_pitch_stepforward), mul(-7.534, stride_timing_cv_walking)), inv(rom_roll_ratio_stepforward_walk)), inv(rom_roll_ratio_stepforward_walk)), inv(rom_roll_ratio_stepforward_walk)))), inv(rom_pitch_walkingincline)), stride_timing_cv_walking), sub(rom_pitch_walkingincline, rom_roll_ratio_stepforward_walk)), sub(inv(rom_roll_ratio_stepforward_walk), inv(rom_roll_ratio_stepforward_walk))))), neg(neg(rom_pitch_walkingincline))))), add(sub(mul(rom_pitch_stepforward, stride_timing_cv_walking), sub(rom_pitch_walkingincline, rom_roll_ratio_stepforward_walk)), stride_timing_cv_walking)), add(abs(abs(sub(sub(mul(add(abs(add(div(inv(inv(add(inv(add(neg(rom_roll_ratio_stepforward_walk), stride_timing_cv_walking)), inv(inv(add(inv(add(neg(rom_roll_ratio_stepforward_walk), stride_timing_cv_walking)), abs(sqrt(add(inv(add(neg(stride_timing_cv_walkingincline), stride_timing_cv_walking)), add(inv(add(neg(rom_roll_ratio_stepforward_walk), stride_timing_cv_walking)), neg(inv(rom_pitch_walkingincline)))))))))))), abs(stride_timing_cv_walking)), add(abs(abs(sub(abs(abs(add(mul(inv(inv(sub(neg(inv(rom_pitch_walkingincline)), inv(rom_roll_ratio_stepforward_walk)))), add(sub(mul(rom_pitch_stepforward, stride_timing_cv_walking), sub(rom_pitch_walkingincline, rom_roll_ratio_stepforward_walk)), stride_timing_cv_walking)), add(mul(-7.534, stride_timing_cv_walking), inv(rom_pitch_walkingincline))))), inv(rom_roll_ratio_stepforward_walk)))), div(peak_roll_walkingincline, stride_timing_cv_walking)))), inv(rom_pitch_walkingincline)), stride_timing_cv_walking), sub(rom_pitch_walkingincline, rom_roll_ratio_stepforward_walk)), inv(rom_roll_ratio_stepforward_walk)))), inv(rom_pitch_walkingincline)))))))))))))))))), inv(rom_pitch_walkingincline))"
